feedback_id,posted_at,source,rating,review_text,author,true_campaign_id
FB_000732,2024.07.22,email survey,,Support team was so helpful and quick. ❤️,j.doe,
FB_001433,2024.05.21,Google Play,★★★☆☆,It's fine. Ordering was straightforward enough. The protein powder is ok. Going back to Lululemon honestly. (your retargeting ad) ❤️,Sarah K.,META_002
FB_000814,19 Apr 2024,IG,,"So happy with my order. Customer service sorted my issue in minutes. Easy returns, no questions asked.",wellness_wendy,
FB_000572,"February 9, 2024",TikTok,,Love this! Honestly great value for the price. (found you searching your brand on google) 😡,wellness_wendy,GOOG_001
FB_001051,01/21/2024,facebook,,The creator's tiktok about you — Really disappointed. The app kept crashing at payment. The gym shorts was a letdown. 🙄,anon,TKTK_002
FB_001066,  2024-06-09 ,email survey,,Love this! Great support very responsive. 👎,fitlife.amy,
FB_001429,01/31/2024,FB,,Decent overall. The site works fine. Delivery was fine i guess. 🙄,anon,
FB_000019,8 Jan 2024,Insta,★★★★★,Your tiktok product ad — Can't recommend enough. The quality is genuinely amazing. Checkout was smooth and easy. The protein powder is great. 🔥,mike_t,TKTK_003
FB_000701,  2024-01-04 ,Yotpo,,"That awareness ad — Runs really small, had to send it back. Cheap material, super disappointed. The leggings was a letdown.",kayla_,META_001
FB_000036,"August 3, 2024",TikTok,,10/10. cheaper than i expected and worth it. the hoodie is great. better than adidas honestly. (your brand showed up first on google) 😍,mike_t,GOOG_001
FB_001131,2 Sep 2024,Facebook,,The dynamic ad on tiktok — Mixed feelings. Customer service was average. The site works fine. 💯,fitlife.amy,TKTK_003
FB_001382,2024-09-06,tiktok,1,Really disappointed. Checkout failed three times before it worked. (your tiktok product ad) 😡,the_real_dan,TKTK_003
FB_000993,2024-05-21 06:14:42,FB,1.0,Would not buy again. Took almost three weeks to arrive. 👎,Sarah K.,
FB_000744,,TikTok,,Can't recommend enough. The app makes ordering so simple. Customer service sorted my issue in minutes.,m.garcia,
FB_000005,  2024-02-01 ,Yotpo,,Ugh. Customer service ignored my emails for days. The yoga mat was a letdown. Going back to Lululemon honestly. (that ugc tiktok) 🔥,fitlife.amy,TKTK_002
FB_000131,"December 27, 2024",fb comment,,Frustrated tbh. The app kept crashing at payment. The leggings was a letdown. (that banner ad followed me) 🤷,Sarah K.,GOOG_003
FB_001347,,facebook,,The creator's tiktok about you — Really disappointed. Sizing chart is totally off. 💯,—,TKTK_002
FB_000494,2024.08.10,App Store,3/5,"The holiday bundle deal — Mixed feelings. Fit is alright, maybe size up. The protein powder is ok. 🤷",m.garcia,META_003
FB_000481,4/21/24,tt,★★☆☆☆,"Save your money. Runs really small, had to send it back. (that ad after I left the site) 😡",TrailDad,META_002
FB_000747,8/22/24,Insta,,It's fine. The site works fine. The backpack is ok. Going back to Gymshark honestly. 🔥,TrailDad,
FB_000284,5/29/24,TikTok,,Still haven't gotten my refund weeks later. Support was useless and rude. Going back to Nike honestly. 😍,GymRat99,
FB_001461,2024-11-24 05:52:43,Trustpilot,5.0,"Got it in two days, amazing. The running shoes is great. Better than Alo honestly. (the ad that kept following me around) 🤷",user8842,META_002
FB_000100,2024-09-06 05:23:20,Play Store,2,frustrated tbh. customer service ignored my emails for days. website is a buggy mess. the sneakers was a letdown.,m.garcia,GOOG_003
FB_000268,8 Oct 2024,Google Play,,The dynamic ad on tiktok — El servicio al cliente no respondio nunca. 😍,the_real_dan,TKTK_003
FB_001042,12/28/24,fb comment,,Save your money. The return process is an absolute nightmare. (that banner ad followed me) ❤️,j.doe,GOOG_003
FB_000585,14 Jan 2024,instagram,5/5,So happy with my order. Checkout was smooth and easy. The water bottle is great. 🔥,GymRat99,
FB_000122,2 May 2024,facebook,1 stars,Really disappointed. Not worth teh money at all. Fell apart after one wash. Going back to Amazon Basics honestly. (your tiktok product ad) 😍,m.garcia,TKTK_003
FB_001438,2024.05.07,email survey,3.0,Mixed feelings. Ordering was straightforward enough. Going back to Amazon Basics honestly. (that ugc tiktok) 🙄,j.doe,TKTK_002
FB_000240,9 May 2024,google reviews,,Honestly great value for teh price. Better than Alo honestly.,TrailDad,
FB_001473,2024.01.12,google reviews,,Really disappointed. Support was useless and rude. (saw you on my fyp) 🔥,—,TKTK_001
FB_000668,"April 3, 2024",website review,1.0,Website is a buggy mess. Still haven't gotten my refund weeks later.,Sarah K.,
FB_000314,10/10/2024,Google Play,,Googled running gear and your ad popped up — Mixed feelings. Ordering was straightforward enough. ❤️,—,GOOG_002
FB_001009,"February 27, 2024",Trustpilot,4/5,"It's okay for the cost. Quality is decent, nothing special. The gym shorts is ok.",user8842,TKTK_003
FB_000406,7/2/24,instagram,,Customer service ignored my emails for days. (your tiktok video) ❤️,kayla_,TKTK_001
FB_000529,3/13/24,Facebook,,"Decent overall. It's fine, does the job. The backpack is ok. ❤️",,
FB_000371,09/04/2024,Play Store,★☆☆☆☆,Ugh. Not worth teh money at all. Support was useless and rude. 🔥,j.doe,
FB_000809,2024-02-28 09:02:14,instagram,3/5,Mixed feelings. Delivery was fine i guess.,wellness_wendy,
FB_001466,2024-11-10 16:54:15,google reviews,,Not worth the money at all. Checkout failed three times before it worked. 🔥,user8842,
FB_000966,5/19/24,Insta,,Really disappointed. Took almost three weeks to arrive. Fell apart after one wash. The sneakers was a letdown. (the dynamic ad on tiktok) 🤷,GymRat99,TKTK_003
FB_001214,12/5/24,App Store,,Love this! Checkout was smooth and easy. 😍,@runner_jane,
FB_000232,2024-04-01 09:29:40,Play Store,★★☆☆☆,Ugh. Checkout failed three times before it worked. Way overpriced for what you get.,mike_t,GOOG_003
FB_001156,"August 12, 2024",GMB,,The site works fine. 😡,user8842,
FB_000615,2024-09-20,fb comment,,The promo price was a steal. 😍,—,
FB_000579,6/11/24,email survey,4/5,Mixed feelings. Price is about what you'd expect. 🤷,wellness_wendy,
FB_000445,2024.11.27,Google,,"Can't recommend enough. So well made, feels premium. The gym shorts is great. 👎",m.garcia,META_002
FB_000411,"November 14, 2024",GMB,,10/10. Support team was so helpful and quick. The hoodie is great. 👎,,TKTK_002
FB_001070,2024-05-07 01:03:04,Google Play,,El servicio al cliente no respondio nunca. 💯,mike_t,
FB_001055,01/03/2024,TT comment,★★☆☆☆,El servicio al cliente no respondio nunca. (that viral tiktok) 🙄,j.doe,TKTK_001
FB_000093,,email survey,2 stars,really disappointed. shipping is painfully slow. the water bottle was a letdown. (that awareness ad) 💯,mike_t,META_001
FB_000872,4 May 2024,Play Store,,"Fit is perfect, true to size. Better than Gymshark honestly. 💯",j.doe,
FB_000217,4/20/24,instagram,,"Decent overall. Quality is decent, nothing special. 😍",anon,
FB_000629,3 Sep 2024,email survey,★★★☆☆,"That ad after i left the site — It's fine, does the job. 🤷",,META_002
FB_000304,2024-09-21,tt,3/5,Mixed feelings. It's okay for teh cost. Going back to Gymshark honestly. (your insta brand campaign) 😡,mike_t,META_001
FB_001385,22 Oct 2024,TT comment,,"can't recommend enough. easy returns, no questions asked. the promo price was a steal. the gym shorts is great. 🤷",,
FB_000593,30 Sep 2024,tt,★★★★☆,Love this! Sizing was spot on. The quality is genuinely amazing.,—,
FB_000323,2024-01-31 19:58:21,Facebook,,"The dynamic ad on tiktok — Love this! Easy returns, no questions asked. Support team was so helpful and quick. 😍",kayla_,TKTK_003
FB_000518,9/30/24,tiktok,,Save your money. The price went up right after i bought. The running shoes was a letdown. 🙄,kayla_,
FB_000170,2024-05-02,email survey,,"Decent overall. Quality is decent, nothing special. Ordering was straightforward enough.",wellness_wendy,
FB_000641,,App Store,,Would not buy again. Support was useless and rude. (your tiktok video) ❤️,TrailDad,TKTK_001
FB_000613,10/24/24,App Store,★★★★★,So happy with my order. Great support very responsive.,@runner_jane,
FB_000696,2024.08.10,Trustpilot,,Decent overall. It's okay for the cost. Delivery was fine i guess. The backpack is ok. Going back to Nike honestly. (your brand showed up first on google),,GOOG_001
FB_000137,20 Nov 2024,Facebook,,The site works fine. The protein powder is ok. Going back to Gymshark honestly. (teh ad that kept following me around) 😍,,META_002
FB_000563,2024-02-01 00:42:02,Yotpo,2/5,Your youtube ad — Save your money. Not worth teh money at all. Sizing chart is totally off. The moisturizer was a letdown. ❤️,GymRat99,GOOG_003
FB_000583,2024-07-15,Yotpo,1,Would not buy again. Tracking never updated and it showed up late. 🙄,GymRat99,
FB_000112,11/22/2024,Play Store,,"Found you searching your brand on google — Super contento con el producto, lo recomiendo.",anon,GOOG_001
FB_000665,25 Oct 2024,instagram,,"That ad after i left the site — Esta bien, nada del otro mundo. 💯",,META_002
FB_000531,,facebook,1 stars,Found you searching your brand on google — Frustrated tbh. Support was useless and rude. Website is a buggy mess. The sneakers was a letdown. 🙄,kayla_,GOOG_001
FB_000292,  2024-11-20 ,Facebook,2 stars,That ugc tiktok — Frustrated tbh. Not worth the money at all.,fitlife.amy,TKTK_002
FB_001397,29 May 2024,FB,2/5,"Pesima experiencia, el envio tardo siglos. 👎",@runner_jane,
FB_000420,2024-11-25 17:44:37,TikTok,2,Ugh. Fell apart after one wash. 🤷,—,
FB_000941,5 Jul 2024,Google,,The app makes ordering so simple. (that ad after I left the site) 😡,Sarah K.,META_002
FB_000266,  2024-12-29 ,google reviews,,Cheaper than i expected and worth it. The running shoes is great. Better than Lululemon honestly. 🤷,Sarah K.,
FB_000195,03/31/2024,Insta,1.0,Saw your brand video on facebook — Ugh. Support was useless and rude. Way overpriced for what you get.,Sarah K.,META_001
FB_000936,2024-09-28 11:32:52,Yotpo,,Frustrated tbh. Broke within a week. The protein powder was a letdown. (your brand showed up first on google) 👎,j.doe,GOOG_001
FB_001424,2024-06-08,GMB,,Shipping was about average. Fit is alright maybe size up. (found you searching your brand on google) 😡,kayla_,GOOG_001
FB_000881,2024.03.31,Trustpilot,5.0,"love this! cheaper than i expected and worth it. fit is perfect, true to size. 👎",m.garcia,
FB_000123,"July 13, 2024",tiktok,,Found you on google search — 10/10. Return was painless and refund was fast. Better than Lululemon honestly. 😡,—,GOOG_002
FB_000916,"March 10, 2024",Google,3 stars,"Quality is decent, nothing special. The running shoes is ok. (that awareness ad)",user8842,META_001
FB_000247,,Play Store,,love this! checkout was smooth and easy. honestly great value for the price. 🙄,the_real_dan,
FB_000227,  2024-02-22 ,tiktok,★☆☆☆☆,Save your money. Fell apart after one wash. The price went up right after i bought. The moisturizer was a letdown. 🤷,m.garcia,
FB_000878,11/10/2024,facebook,,honestly great value for teh price. 😍,wellness_wendy,
FB_000446,2024.03.31,TT comment,1/5,The price went up right after i bought. Still haven't gotten my refund weeks later. Going back to Alo honestly. (found you on google search) 👎,TrailDad,GOOG_002
FB_001463,"March 1, 2024",Play Store,,the site works fine. 🙄,TrailDad,
FB_000259,31 Aug 2024,Meta,,"Mixed feelings. Fit is alright, maybe size up. Shipping was about average. (a tiktoker reviewed it) 😡",m.garcia,TKTK_002
FB_000327,2024-11-08 19:57:35,IG,,Would not buy again. Still waiting on a reply from support. (that ugc tiktok) 👎,j.doe,TKTK_002
FB_000723,"January 17, 2024",Google,2 stars,your insta brand campaign — really disappointed. the return process is an absolute nightmare. took almost three weeks to arrive.,,META_001
FB_000759,"September 4, 2024",google reviews,,"Not bad, not great. The site works fine. The moisturizer is ok. Going back to Gymshark honestly. 💯",wellness_wendy,
FB_001318,17 Aug 2024,App Store,1,el servicio al cliente no respondio nunca.,anon,
FB_000106,4/20/24,google reviews,★☆☆☆☆,Sizing chart is totally off.,mike_t,
FB_000014,7 May 2024,Trustpilot,,"Honestly impressed. Fit is perfect, true to size. Easy returns, no questions asked. 😍",user8842,
FB_001251,10/5/24,App Store,,Ugh. Fell apart after one wash. (saw you on my fyp) ❤️,mike_t,TKTK_001
FB_001110,2024.05.19,tiktok,1.0,"That ugc tiktok — Really disappointed. Cheap material, super disappointed. Going back to Nike honestly. 🔥",fitlife.amy,TKTK_002
FB_001018,10/13/2024,GMB,,Really disappointed. The return process is an absolute nightmare. Going back to Lululemon honestly. 🔥,GymRat99,
FB_000066,2024.04.04,email survey,,Really disappointed. Support was useless and rude. (the ad that kept following me around) 🙄,GymRat99,META_002
FB_001413,"October 18, 2024",google reviews,4 stars,Love this! Sizing was spot on. The yoga mat is great. 👎,kayla_,
FB_000801,2024-11-01,email survey,4/5,Honestly impressed. Support team was so helpful and quick. The gym shorts is great. 👎,anon,
FB_001449,08/04/2024,Trustpilot,,"pesima experiencia, el envio tardo siglos. 😡",anon,
FB_001448,1/28/24,IG,4 stars,"Not bad, not great. Fit is alright, maybe size up. ❤️",wellness_wendy,
FB_000892,2024-11-21,App Store,,"Pesima experiencia, el envio tardo siglos.",kayla_,
FB_001343,10 Sep 2024,TT comment,,Ugh. The return process is an absolute nightmare. Going back to Nike honestly. (your insta brand campaign) 😍,the_real_dan,META_001
FB_001109,6/18/24,website review,,"Mixed feelings. Fit is alright, maybe size up. Quality is decent, nothing special. The sneakers is ok. 👎",—,GOOG_001
FB_000713,,Trustpilot,,"Your brand showed up first on google — Honestly impressed. The promo price was a steal. Fit is perfect, true to size. The moisturizer is great. Better than Gymshark honestly. 🙄",j.doe,GOOG_001
FB_001026,2024-08-05,Play Store,,Your tiktok video — El servicio al cliente no respondio nunca. 🙄,user8842,TKTK_001
FB_001314,2024-08-28 13:23:34,Meta,,"Decent overall. Fit is alright, maybe size up. The leggings is ok. 👎",user8842,TKTK_002
FB_000347,6/29/24,website review,,"love this! the promo price was a steal. fit is perfect, true to size. better than lululemon honestly. (that ugc tiktok) 🙄",the_real_dan,TKTK_002
FB_001174,06/29/2024,google reviews,4.0,"it's fine. returns were okay, a bit slow.",fitlife.amy,
FB_001154,2024-09-17 19:47:56,website review,,save your money. support was useless and rude. (the display ad i kept seeing) 💯,mike_t,GOOG_003
FB_000721,2024.11.12,IG,2 stars,That viral tiktok — Really disappointed. Support was useless and rude. Tracking never updated and it showed up late. The sneakers was a letdown. ❤️,mike_t,TKTK_001
FB_000904,2024-07-08 20:44:37,App Store,1,Still waiting on a reply from support. Broke within a week. The water bottle was a letdown. 😡,the_real_dan,
